current_name,steamid64,oz_id,date_utc,text
gigi,76561198061717026,5340,2025-06-28,"You.,. Faggot yes?"
fany,76561198075294392,3398,2025-05-14,lil fag
Samael,76561198311723891,4025,2025-04-13,[7][7][7] Lucky Bitch!
HERTZILLA,76561198116828800,26,2025-09-08,you lucky bitch
robor,76561198084686835,2611,2025-06-05,BITCHN
doku,76561199205319751,4924,2025-08-17,5 retards
Kohioo.,76561198253797901,2283,2025-04-03,not u fag
mgm,76561198078497266,3220,2025-04-14,i hadnt drawn it yet you bastard
Batman.,76561199044900678,5692,2025-06-24,get it right faggot
doku,76561199205319751,4924,2025-04-28,NIGGER
Midside,76561198045732930,2042,2025-04-05,as if cunt
doku,76561199205319751,4924,2025-07-09,retard movement
[GN92] Cha1r,76561198984387837,4458,2025-08-01,your ass nigga
Matty,76561198035204545,705,2025-05-01,U BITCh
HERTZILLA,76561198116828800,26,2025-05-27,you lucky bitch
pavkin,76561199151458742,4959,2025-04-16,NIGGA
hoyehh,76561198131939903,3682,2025-08-14,bitch
dril,76561198827805451,2027,2025-07-10,spec full of niggas
doku,76561199205319751,4924,2025-08-26,YOURT SUCH A NIGGER
fany,76561198075294392,3398,2025-07-18,bro stop talking retard
saltyyTV certified caster,76561198124055526,3246,2025-04-17,faggot
FIN,76561198384791097,3972,2025-03-26,fuck off cunt
rintincan,76561198124772544,2030,2025-04-05,you are a son of a bitch
Xi sniper god,76561198216933975,3860,2025-08-30,bitchass 
[GN92] Cha1r,76561198984387837,4458,2025-09-06,life u a nigga
zias,76561198333000396,2286,2025-04-01,we won ebcause we had ass pussy vaginca cunt and not ayr
myyyst,76561198127717925,145,2025-09-09,CUNT\\
gotaki,76561198039920735,700,2025-05-11,LUCKY BITCH
Chili,76561198048808386,233,2025-04-17,FUCK YOU CUNT
wilsonoid,76561198117984855,598,2025-04-05,WHOS SHITTER
silent*,76561198134745557,1361,2025-06-29,where the bitches at????
gotaki,76561198039920735,700,2025-04-21,LOOL u cunts r shit
philip,76561199052447954,5655,2025-04-27,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
qb,76561198412329672,5488,2025-07-17,NIGGER
doku,76561199205319751,4924,2025-06-26,AP IS SUCH A BAD CUNTT
saint,76561198049911751,4375,2025-05-04,MY NIGGER TEAM
strikerrr,76561198066813088,1924,2025-09-06,bitch
Corde,76561198083876212,3771,2025-06-20,NIGGA
-TFL,76561198199614885,2579,2025-03-26,jump me bitch
POPEL,76561198085724299,1763,2025-08-29,who is that fag
Wungus,76561198137146721,5658,2025-07-19,u bitch
h1ro,76561198307700283,1381,2025-08-26,fatass
Fruit,76561198247826480,3256,2025-04-15,I HATE NIGGERRSSS
cookie,76561198156148323,5545,2025-06-11,Y NIGGA
dril,76561198827805451,2027,2025-08-26,nigga ass demo
miles,76561198311080565,3562,2025-04-28,RAZER NIGGER VS2 PRO
yuna,76561198358100512,2425,2025-03-22,Gh0sty™ :  are you fucking retard?
Santaz,76561198348759417,4121,2025-05-31,how much did u paid this retard
Tanith,76561198104979519,1403,2025-04-16,IM LOOKING AT YOU CUNT
Frager,76561198323411853,3169,2025-04-17,Polish retard
xs lft hl or 6s,76561198397879421,2749,2025-04-23,some stupid cunt hit my car
♥,76561198366888843,2475,2025-03-26,ur retarded
matttt,76561198080199351,155,2025-05-14,bastard
doku,76561199205319751,4924,2025-04-07,what are you niggers doing
dril,76561198827805451,2027,2025-08-22,nigga ass game
T1k.,76561198113239036,1180,2025-06-26,IM RETARDED
hoxy.my,76561198135473413,3480,2025-05-28,ur retard
ALT,76561198073437085,409,2025-08-13,now i have no dick and theres a pair of fucked jeans in my pool with 3 FUCKING logs of shit and i am SUCH A CUNT
nam,76561198270939510,4468,2025-08-01,its small cunt
monkeyspanker43,76561198819280984,2815,2025-09-14,* ms. pauling bong fiend :  retard
Samael,76561198311723891,4025,2025-08-20,[7][7][7] Lucky Bitch!
Toki,76561198337887896,5120,2025-03-23,you're full health you nigger
Samael,76561198311723891,4025,2025-06-15,[7][7][7] Lucky Bitch!
Un4given,76561198147078303,3803,2025-06-18,how nigga
lynn2822,76561198110046630,3797,2025-03-24,fat moron
doku,76561199205319751,4924,2025-09-03,retard ahh
spoyo,76561198895489147,5525,2025-04-02,DOKU RETARD
zamblargo (retard),76561198295713840,2609,2025-03-21,are u retarded
kira,76561198277979851,5368,2025-07-15,bitch
Offside,76561198148030229,1626,2025-06-12,retarded.exe (me)
robor,76561198084686835,2611,2025-09-04,lucky bitch
var,76561198164892406,3799,2025-05-22,you ranky cunt
Kitt,76561198211578967,4357,2025-07-27,bitch
D0S1K0W,76561198397892856,3167,2025-09-09,can you stop acting like a retard
gotaki,76561198039920735,700,2025-05-21,cya bitch
Fruit,76561198247826480,3256,2025-04-15,I got that shit nigga
95,76561198169916882,1804,2025-09-07,fat cunt
zeised,76561198348523295,3638,2025-03-28,NOOB ASS NIGGA TEAM BRUHJH
Batman.,76561199044900678,5692,2025-07-22,retard
cv_firee,76561198303081758,5618,2025-05-19,tim94 :  faggot
zek,76561198324300584,5308,2025-08-29,u fucking suck cunt
Time,76561198062128351,4672,2025-07-11,NIGGERRRR
saltyyTV certified caster,76561198124055526,3246,2025-04-11,fagg0
FreeAlan,76561197994194946,3047,2025-05-02,nigger down
hezzyyy1,76561198291660586,3091,2025-05-27,ure such a fag
altfs,76561198131264287,954,2025-09-06,nigger
down,76561198084977572,299,2025-09-11,fat bitch
Fishy,76561199091438347,5667,2025-07-05,you greedy bastard
Doge.exe has stopped working,76561198046852497,29,2025-08-10,gotaki :  raped bitch
Fishy,76561199091438347,5667,2025-04-30,fuck you nigga
kori,76561198328824242,3303,2025-03-29,FAGGOYT
h1ro,76561198307700283,1381,2025-08-29,u got ur side bitch w u
Matty,76561198035204545,705,2025-04-14,U BITCH
chad,76561198075991823,92,2025-07-05,fuck you cunt
Houf,76561198448050535,3173,2025-05-30,Molotov-bitch :  your mom noob at blowjobe
cv_firee,76561198303081758,5618,2025-05-25,peomy shut up nigga
gotaki,76561198039920735,700,2025-05-24,cya bitch
Whitefang2360,76561198351885434,5100,2025-07-01,SwaySway :  if being toxic wasn't banned in ozfort you would be my bitch
Trash,76561198110764631,3998,2025-05-09,fat cunt
doku,76561199205319751,4924,2025-04-06,SPOYOS SUCH A NIGGER
Kou,76561198272648735,3008,2025-04-09,IMN FACING YOU CUNT
cheeto,76561198238170280,3419,2025-04-29,niggas seriously gve me the 3 worst players in thet pug
1O9,76561198212029720,5449,2025-06-07,YOU FAGS SAID RIGHTTTT
Fruit,76561198247826480,3256,2025-08-03,kys nigger
doku,76561199205319751,4924,2025-08-17,your fking retarded
lazcore,76561198140731013,2825,2025-03-25,lucky bitch
ruka-,76561198802180851,5680,2025-08-25,Nigga
Un4given,76561198147078303,3803,2025-07-15,retard
Batman.,76561199044900678,5692,2025-04-09,mugen: killing niggers
-TFL,76561198199614885,2579,2025-06-04,fucking scared me bitch
doku,76561199205319751,4924,2025-05-14,TS NIGGA LAGGED AND BLOCKD MY MARKET
kira,76561198277979851,5368,2025-05-05,good one fat retard
buud..d1ck,76561198096570937,2375,2025-05-16,FROYO b4nny.tv : little retards :3
arnoo,76561199066717018,3673,2025-08-29,tis fags
APVC,76561199090168813,4288,2025-09-09,mge me bitch
Doctrine,76561199050447792,3084,2025-08-29,YOU BASTARD
lime,76561198367981056,4240,2025-08-26,i just spawned nigger.
kaldoz,76561198261198393,4893,2025-04-09,u are a fucking NIGGA
miles,76561198311080565,3562,2025-05-30,u are a fucking retard
cRs.,76561197961484646,5171,2025-07-10,BITCH
doku,76561199205319751,4924,2025-08-29,Retards
doku,76561199205319751,4924,2025-05-04,are you guys retarded
dril,76561198827805451,2027,2025-08-16,nigga ass gmae
cv_firee,76561198303081758,5618,2025-03-23,Rudy Dukes :  FAGGOT ASS NIGGER
bobeh,76561198033351858,5058,2025-06-07,cuntg
Jackaks,76561199516381193,5750,2025-05-21,nigger
TROLLPOCALYPSE,76561198415391988,3795,2025-07-26,im retarded
baghdad,76561198821775083,4923,2025-07-14,retards
maz,76561198050517054,1653,2025-03-23,usweaty cunts
reeee.vol 2,76561198309177510,4558,2025-04-08,you rat bastard
soIay,76561199829094238,4523,2025-04-11,cunt im going to throw my monitor out of my window
arnoo,76561199066717018,3673,2025-06-12,NIGGER!!
hoxy.my,76561198135473413,3480,2025-08-02,ur a nigga
pooping),76561199433607526,5204,2025-08-02,grow a nigger
gotaki,76561198039920735,700,2025-05-06,CYA BITCH
Matty,76561198035204545,705,2025-09-06,you bitch
jel,76561198439712695,4070,2025-04-26,*DEAD* smile :  get off sniper retard
Nati0nal,76561198258747476,1062,2025-05-06,hes fucking retarded
[GN92] Cha1r,76561198984387837,4458,2025-05-19,ur fucking nigger
mackeyy,76561198086178920,4164,2025-07-15,EVEN WHEN U RETARDS R MONGING ME
[GN92] Cha1r,76561198984387837,4458,2025-05-29,ok nigga
ifun KappaChungusDeluxe,76561198030880491,1541,2025-04-24,you are so turbo retarded
dril,76561198827805451,2027,2025-08-16,fn (fuck niggas)
Batman.,76561199044900678,5692,2025-07-20,DIE NIGGER
doku,76561199205319751,4924,2025-04-08,AP YOUR SUCH A NIGGER
a team of ants in their prime,76561198061794470,1561,2025-08-24,LUCKY CUNT
alivesinceforever,76561199061575773,5582,2025-03-21,philosopher ass nigga
ceekay,76561198276376906,551,2025-08-01,KILL YOURSELF FAGGOT
raisin,76561199168887711,4931,2025-09-06,im retarded
gotaki,76561198039920735,700,2025-06-06,bitch
1O9,76561198212029720,5449,2025-04-12,practice u son of a bitch
a team of ants in their prime,76561198061794470,1561,2025-08-24,lucky cunt
philip,76561199052447954,5655,2025-07-16,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Offside,76561198148030229,1626,2025-06-23,cunt 
kosina,76561198379718122,3254,2025-08-22,nigga
akari,76561198068549523,738,2025-05-13,ur actually the dumbest cunt ive ever played a pug with
Matty,76561198035204545,705,2025-08-19,BITCH
shooter of bad guys,76561198838163169,4962,2025-05-06,im a fat retard!!!!!!!!!!!
doku,76561199205319751,4924,2025-05-17,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
Tauiluigi,76561199196553820,5698,2025-03-21,nigga
catwif,76561198886335531,4831,2025-04-20,i died to afterburn nigga
whylee,76561198448632147,5960,2025-09-05,nigga
doku,76561199205319751,4924,2025-07-30,IS HOXY RETARDED
POPEL,76561198085724299,1763,2025-08-09,fag
cookie,76561198156148323,5545,2025-07-07,q nigga
h1ro,76561198307700283,1381,2025-05-20,im that nigga
spoyo,76561198895489147,5525,2025-06-26,U NIGGER
17,76561198241530712,4583,2025-04-06,Gh0sty™: this is so nigga bro
therealweiner,76561198083975056,4569,2025-08-16,how retarded can you be?
Navedh_k1ng,76561198175935671,1964,2025-05-31,shut up nigga
sunflower,76561198416282143,3109,2025-04-10,retard ss 
Jackaks,76561199516381193,5750,2025-05-16,cooki :  they wouldnt call me the indian cyclone nigga
doku,76561199205319751,4924,2025-03-24,are you retarded
Tinkleman,76561198311441628,5858,2025-06-06,im retarded
♥,76561198366888843,2475,2025-05-13,u guys are retarded
Samael,76561198311723891,4025,2025-04-07,[7][7][7] Lucky Bitch!
zeised,76561198348523295,3638,2025-04-14,NIGGASS!!!!!
AUZ,76561198206072125,912,2025-07-22,cunt
Jackaks,76561199516381193,5750,2025-04-09,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
chimes,76561198876360694,2244,2025-08-27,shitter
doku,76561199205319751,4924,2025-08-14,you call your wifie a nigger
Raelen,76561198081965657,2341,2025-08-14,2nd one tn cunt
alivesinceforever,76561199061575773,5582,2025-04-17,lets fag it up.
Wungus,76561198137146721,5658,2025-06-18,u a bitch
drive in snooze,76561198370506193,5038,2025-05-08,i got dat bitch miuted
1O9,76561198212029720,5449,2025-04-14,so nigga
Batman.,76561199044900678,5692,2025-04-21,mugen: killing niggers
mimi,76561198128449234,4785,2025-06-15,sap some bitchesd
Dxice,76561198953581256,3415,2025-08-09,bitch
conor,76561198101725605,1452,2025-05-11,BOT CUNT
crese,76561198194062387,5912,2025-07-21,bitch
spoofy,76561199613425500,5641,2025-07-06,jack u retard
Fishy,76561199091438347,5667,2025-05-31,i got highlander HIGHLANDER SUCH A BITCH
Jackaks,76561199516381193,5750,2025-06-04,U NIGGER
doku,76561199205319751,4924,2025-07-05,SHUT UP BITCH HOE
altfs,76561198131264287,954,2025-05-02,nigga
Toki,76561198337887896,5120,2025-03-21,@content ur retarded
Toki,76561198337887896,5120,2025-04-03,trash nigger
lew,76561198382489728,5962,2025-04-29,rape the nigger
2345y.,76561198076912448,278,2025-07-06,be retarded then
whylee,76561198448632147,5960,2025-05-02,fuck u nigger
thethingy,76561198179045463,1309,2025-04-10,bitch
Slicerogue,76561198079978485,2474,2025-03-24,me and fatass cuckboy
Lizrd-Wizrd,76561198281156018,2515,2025-09-06,BITCH
doku,76561199205319751,4924,2025-04-19,you are just retarded
hex,76561198157513429,4589,2025-04-25,NIGGA
AJ,76561198061261433,4895,2025-08-17,bitch dont pop there
fany,76561198075294392,3398,2025-06-27,u retarded?
kaldoz,76561198261198393,4893,2025-03-29,u a NIGGA
Batman.,76561199044900678,5692,2025-04-11,NICE CHEATS NIGGA
Elmo.,76561197972273857,129,2025-06-14,ur fucvking kidding mer cunt
ZOHAN,76561199242554153,4588,2025-05-31,NT SHITTERS
Taythin,76561198866346130,5149,2025-03-21,does that make you more retarded
janga7,76561198125511936,326,2025-06-04,doctrine you dumb cunt why report with 2 mins to go
[GT] Dapper,76561198325655601,5075,2025-08-24,nigga what
lime,76561198367981056,4240,2025-08-29,nigger.
TROLLPOCALYPSE,76561198415391988,3795,2025-09-05,rup bitches
FleepFloopBippleBop,76561198158212195,5505,2025-06-15,cunt
LOLoliver,76561199109988283,5244,2025-04-01,die niggers
AUZ,76561198206072125,912,2025-09-14,all game long bitch
akari,76561198068549523,738,2025-09-03,UR MEDS HUGGING A BOX CUNT
Hank,76561199453377641,5620,2025-03-24,this nigga put it on miami
rain,76561198071365493,372,2025-04-07,u  bitch
flam,76561198053128310,3123,2025-05-05,ur a bitch bro
altfs,76561198131264287,954,2025-05-12,are retarded
tj,76561198131181685,4691,2025-07-07,wtf cunt
cv_firee,76561198303081758,5618,2025-03-23,"*DEAD* hank :  such a fag*DEAD* hank :  LMFAO*DEAD* hank :  bombvingg me,"
-atten,76561198103105711,406,2025-08-18,SIT DOWN BITCH
philip,76561199052447954,5655,2025-07-31,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
akari,76561198068549523,738,2025-07-19,bitchass
Oob,76561198977722492,5332,2025-06-17,"Pretty bitches love me (yeah), and ugly hoes hate me"
Aerol1th,76561199478244135,5296,2025-05-07,move fatass
h1ro,76561198307700283,1381,2025-08-23,almost got yo bitchass
h1ro,76561198307700283,1381,2025-09-11,lucky bitch
perc30prince,76561198872072250,5716,2025-08-03,NIGGERRRRRR
Corde,76561198083876212,3771,2025-06-14,BITCHNASS
h1ro,76561198307700283,1381,2025-07-09,nigga missed atleast 7 rockets
Evelynn,76561198151590202,1654,2025-07-08,bastard
cookie,76561198156148323,5545,2025-08-04,bitch
Liko,76561197994660517,1012,2025-05-10,faggot complex
lew,76561198382489728,5962,2025-07-08,why is some third world retard speaking to me 
philip,76561199052447954,5655,2025-04-26,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Samael,76561198311723891,4025,2025-05-21,[7][7][7] Lucky Bitch!
tj,76561198131181685,4691,2025-08-21,get a life you shit cunt
maff,76561199106104716,3942,2025-06-28,stfu retard femboy
Lizrd-Wizrd,76561198281156018,2515,2025-07-15,bitch
Batman.,76561199044900678,5692,2025-04-03,all of you have brainless retarded movement
stickman,76561198438053224,3166,2025-08-26,and u play like a fagg
flam,76561198053128310,3123,2025-05-05,fuck u nigga
drive in snooze,76561198370506193,5038,2025-07-22,this bitch
boner activated,76561198090680468,1033,2025-09-01,retarded
zeised,76561198348523295,3638,2025-05-03,NIGGA 
lime,76561198367981056,4240,2025-06-17,fucking nigger
TROLLPOCALYPSE,76561198415391988,3795,2025-03-28,our med retard . .
gotaki,76561198039920735,700,2025-07-02,out brained BITCH
yesod,76561198212866289,4493,2025-07-16,revenge bitch
[GN92] Cha1r,76561198984387837,4458,2025-03-23,nigger
dril,76561198827805451,2027,2025-08-22,nigger
[GN92] Cha1r,76561198984387837,4458,2025-07-23,ok nigga
cookie,76561198156148323,5545,2025-04-09,niggaaa
PED XING,76561198070486186,4796,2025-04-17,Faggot
hex,76561198157513429,4589,2025-04-11,niggers
lazcore,76561198140731013,2825,2025-04-28,who is the retard that banned huntsman
Hank,76561199453377641,5620,2025-04-12,later bitch
chad,76561198075991823,92,2025-07-24,C CUNT
hezzyyy1,76561198291660586,3091,2025-05-20,this retarded honkie playing like megu
pavkin,76561199151458742,4959,2025-05-09,NIGGA WHAT UR DOING THERE
Jackaks,76561199516381193,5750,2025-05-30,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Sean,76561198002921833,50,2025-04-12,you absolute bitch
HERTZILLA,76561198116828800,26,2025-08-20,come bitch
akari,76561198068549523,738,2025-08-30,hope u get bullied at school cunt
Chili,76561198048808386,233,2025-04-11,fuck off you cunts
Morbus,76561198258717546,3971,2025-08-27,*NIE ZYJE*(DRUZYNA) Dr.Medixon : niggas u r retarded 
LOLoliver,76561199109988283,5244,2025-04-09,dont play nigga
Rockz,76561198071882999,1750,2025-08-24,fag
shooter of bad guys,76561198838163169,4962,2025-08-28,!kick niggers
maff,76561199106104716,3942,2025-05-26,stfu retard
Fruit,76561198247826480,3256,2025-04-23,R U GUYS RETARDED
Jackaks,76561199516381193,5750,2025-09-06,bitchass mf
minaaj,76561198403965385,5235,2025-04-25,retard
dril,76561198827805451,2027,2025-03-26,NIGGER
Mashy,76561198112429993,5835,2025-05-06,nigger of speech
qb,76561198412329672,5488,2025-09-10,nigga what
durga,76561199074574744,5186,2025-03-22,what cunt
philip,76561199052447954,5655,2025-05-12,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
Fruit,76561198247826480,3256,2025-04-28,cookie where you shooting at nigga
woozy,76561198442198135,4054,2025-07-12,CUNT
ALT,76561198073437085,409,2025-06-04,ur the only cunt who can aim in this div
Jackaks,76561199516381193,5750,2025-05-30,cooki :  they wouldnt call me the indian cyclone nigga
down,76561198084977572,299,2025-03-27,NICE SURF RETARD LOLOLOL
doku,76561199205319751,4924,2025-06-17,ur fking retarded
doku,76561199205319751,4924,2025-05-27,are u guys retarded
Mashy,76561198112429993,5835,2025-08-16,our demo is retarded
takeyon,76561198185399534,900,2025-03-26,DIE CUNT
down,76561198084977572,299,2025-05-06,KYS CUNT
trev,76561198096472815,1871,2025-07-26,bitch
reeee.vol 2,76561198309177510,4558,2025-04-26,move yo fatass
yourstruly,76561198017996650,1077,2025-08-16,turns you retarded
jel,76561198439712695,4070,2025-07-08,u r retarded peter
baghdad,76561198821775083,4923,2025-07-19,noob bitch
SVBER,76561198047874808,5584,2025-05-17,"until now, batman is my bitch"
saglim8,76561198811024417,4216,2025-04-16,SOMEONE PUT A LEASH ON THIS NIGGA
Dxice,76561198953581256,3415,2025-03-23,sit the fuck DOWN TIRA U NIGGA
[GN92] Cha1r,76561198984387837,4458,2025-05-26,ur such a nigga
cookie,76561198156148323,5545,2025-07-22,im broke nigga
cookie,76561198156148323,5545,2025-08-04,this arno nigga
jel,76561198439712695,4070,2025-04-20,retarded nolife
ifun KappaChungusDeluxe,76561198030880491,1541,2025-07-07,retard check
Jackaks,76561199516381193,5750,2025-05-20,fucking bitch
Fruit,76561198247826480,3256,2025-08-03,YOU FKING BITCH
matttt,76561198080199351,155,2025-03-21,fatass
philip,76561199052447954,5655,2025-07-16,prpl : NIGGA
FreeAlan,76561197994194946,3047,2025-06-15,nigga.com 
ALT,76561198073437085,409,2025-04-07,thiks cunt has my number
Time,76561198062128351,4672,2025-05-22,no nigger way
yesod,76561198212866289,4493,2025-06-25,lucky bitch
gotaki,76561198039920735,700,2025-07-05,HOW AM I THIS RETARDED
saltyyTV certified caster,76561198124055526,3246,2025-04-17,bye bye fag
ruka-,76561198802180851,5680,2025-09-03,Nigga
cookie,76561198156148323,5545,2025-08-01,bitch
[GN92] Cha1r,76561198984387837,4458,2025-04-23,you are a nigga
kosina,76561198379718122,3254,2025-08-07,nigga
Corde,76561198083876212,3771,2025-04-17,yee yee ass nigga
Kou,76561198272648735,3008,2025-07-26,fight me cunt
ukk,76561198178372977,3353,2025-07-07,ice fear nigga
philip,76561199052447954,5655,2025-06-24,prpl : NIGGA
qb,76561198412329672,5488,2025-08-13,nigger
Toki,76561198337887896,5120,2025-03-24,wtf are you niggers doing
Elmo.,76561197972273857,129,2025-06-07,fuck OFFF cunt
[GN92] Cha1r,76561198984387837,4458,2025-07-15,fuckin nigga corde
June,76561199397549660,5805,2025-04-29,im retarded
Samael,76561198311723891,4025,2025-06-30,[7][7][7] Lucky Bitch!
Batman.,76561199044900678,5692,2025-06-05,this mike hock guy is a faggot
reeee.vol 2,76561198309177510,4558,2025-05-31,you counter jumping little bitch
Hank,76561199453377641,5620,2025-04-12,retarded
fatpizza,76561198965919122,2477,2025-06-21,MATT DAMON RETARDED
h1ro,76561198307700283,1381,2025-07-20,niggas just be doing anyth
pooping),76561199433607526,5204,2025-08-08,tibetan nigga 
philip,76561199052447954,5655,2025-06-28,prpl : NIGGA
Batman.,76561199044900678,5692,2025-06-05,nigga
ALL HAIL KING BIG NUTZ 2021,76561197982503303,352,2025-06-13,cringe cunts
h1ro,76561198307700283,1381,2025-07-16,count ur days bitch
shooter of bad guys,76561198838163169,4962,2025-05-03,im a fat retard
-atten,76561198103105711,406,2025-08-20,nice surf bitch
Jackaks,76561199516381193,5750,2025-05-30,what did u say u fkin bitch
lazcore,76561198140731013,2825,2025-07-29,bitch
Samael,76561198311723891,4025,2025-04-30,[7][7][7] Lucky Bitch!
Jackaks,76561199516381193,5750,2025-05-16,u gotta tell me who these niggas are
au falcon lover,76561198965333020,4847,2025-06-21,bitchglay >:D
maff,76561199106104716,3942,2025-07-08,U GUYS ARE SO RETARDEDEDDD
hoyehh,76561198131939903,3682,2025-09-12,BITCH
Dxice,76561198953581256,3415,2025-08-05,u a bitch
ruka-,76561198802180851,5680,2025-08-27,nigga confirmed?
gotaki,76561198039920735,700,2025-05-21,CYA BITCH
HERTZILLA,76561198116828800,26,2025-08-14,raped bitch
[GT] Dapper,76561198325655601,5075,2025-06-27,hi nigga
doku,76561199205319751,4924,2025-06-01,nigga ahh team bro
starlight,76561198857084392,4183,2025-04-24,both of u are retarded
doku,76561199205319751,4924,2025-05-15,DUDE IS MY SCOUT RETARDED
monkeyspanker43,76561198819280984,2815,2025-08-03,cheeky cunt
philip,76561199052447954,5655,2025-07-09,prpl : NIGGA
cookie,76561198156148323,5545,2025-04-22,nigga
Jackaks,76561199516381193,5750,2025-08-28,nigga mongolian
Batman.,76561199044900678,5692,2025-06-04,mugen: killing niggers
gotaki,76561198039920735,700,2025-05-21,cy@ BITCH
Ghosty™,76561198072165695,1736,2025-06-19,[7][7][7] lucky bitch
gotaki,76561198039920735,700,2025-06-10,u r fucked cunt
Andyroo,76561198190219918,1550,2025-04-03,fatass
lazcore,76561198140731013,2825,2025-05-10,fag
whylee,76561198448632147,5960,2025-03-22,mix ban these niggers!
Trash,76561198110764631,3998,2025-05-13,YOU CUNT
pistol,76561198402562515,2780,2025-04-22,*DEAD* get mugged cunt :  Glitchy has joined the game
Santaz,76561198348759417,4121,2025-05-31,only dm 0 brain fag
APVC,76561199090168813,4288,2025-06-19,*DEAD* Cobra :  MY ASS CUNT!
gotaki,76561198039920735,700,2025-07-06,BITCH
philip,76561199052447954,5655,2025-05-04,"*DEAD* Batman. :  I like underaged girls only, get it right faggot!"
boner activated,76561198090680468,1033,2025-05-20,this retard stayed
STiNGHAN🍕,76561198023989090,1642,2025-09-06,fume u fucking retard
strikerrr,76561198066813088,1924,2025-08-08,retarded
catwif,76561198886335531,4831,2025-04-23,hopw nigga
Toki,76561198337887896,5120,2025-04-12,LOOK AT THE SITUATION NOW RETARD
Fruit,76561198247826480,3256,2025-05-29,FUCKING BITCH
[GN92] Cha1r,76561198984387837,4458,2025-03-24,wtf bitch
TROLLPOCALYPSE,76561198415391988,3795,2025-03-24,waggyboys 1 - faggyboys 0
shooter of bad guys,76561198838163169,4962,2025-04-12,FagToast :  IM A FURRY
17,76561198241530712,4583,2025-04-02,Gh0sty™: this is so nigga bro
Maestro,76561199530648122,4927,2025-07-27,bladee is for faggots and its shit
Batman.,76561199044900678,5692,2025-04-04,CUT THAT NIGGA IRL
shooter of bad guys,76561198838163169,4962,2025-09-03,u guys r niggers
Batman.,76561199044900678,5692,2025-04-11,mugen: killing niggers
Batman.,76561199044900678,5692,2025-06-24,"we all scream in unison, dark retard psychology"
Batman.,76561199044900678,5692,2025-08-12,he called me a nigger in vc
Matty,76561198035204545,705,2025-04-02,bitch boy
airflameon,76561198069614351,16,2025-04-09,DOG CUNT
maff,76561199106104716,3942,2025-05-23,u so retarded
cv_firee,76561198303081758,5618,2025-06-08,nigga thats you
Samael,76561198311723891,4025,2025-09-05,[7][7][7] Lucky Bitch!
hezzyyy1,76561198291660586,3091,2025-05-27,FAG
MEMORIES,76561198120920913,554,2025-09-14,ur retarded
2345y.,76561198076912448,278,2025-08-13,get laid fag
schnapps,76561198146554815,5299,2025-03-30,bitch
ayr,76561198026960645,1897,2025-08-22,u cunts have turbo aids
cv_firee,76561198303081758,5618,2025-05-25,you niggas suck
h1ro,76561198307700283,1381,2025-05-31,half of yall niggas on behind like 24/7
reeee.vol 2,76561198309177510,4558,2025-04-21,fatass
[GN92] Cha1r,76561198984387837,4458,2025-06-01,you are fucking nigger
Whitefang2360,76561198351885434,5100,2025-07-09,SwaySway :  if being toxic wasn't banned in ozfort you would be my bitch
sunflower,76561198416282143,3109,2025-09-01,130 ping is impossible how do retards play on this
chad,76561198075991823,92,2025-05-18,ur illegal cunt
cookie,76561198156148323,5545,2025-08-01,nigga
silvo,76561198186769550,333,2025-05-08,bitch
Tanith,76561198104979519,1403,2025-05-10,u cunts r so gay lmfao
Hero,76561198333437182,3066,2025-04-25,nigga
daga,76561198105323129,2175,2025-07-16,u are retarded
trev,76561198096472815,1871,2025-08-21,fucking bitch
cv_firee,76561198303081758,5618,2025-05-26,shut up nigga
Fruit,76561198247826480,3256,2025-07-22,stupid niggers
doku,76561199205319751,4924,2025-05-20,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
hex,76561198157513429,4589,2025-04-11,absolute nigger 
h1ro,76561198307700283,1381,2025-07-31,fucking retard has a hospital beside ihm
stargazer,76561198208280527,4530,2025-08-03,these bitches love 1hand
stickman,76561198438053224,3166,2025-06-24,nigger
gotaki,76561198039920735,700,2025-05-20,CYA BITCH
robor,76561198084686835,2611,2025-04-28,u bitch
perc30prince,76561198872072250,5716,2025-08-12,u chinese bastard
dril,76561198827805451,2027,2025-09-13, nigga team
Corde,76561198083876212,3771,2025-06-21,THESE RETARDES BOMB
Kou,76561198272648735,3008,2025-03-22,FUCK OFF CUNT
jel,76561198439712695,4070,2025-07-15,the most retarded uber
doku,76561199205319751,4924,2025-04-21,(Spectator) ifun toxicity result :  i need the div 4 retardedness in me
Vodlob,76561199111638862,5380,2025-04-04,DONT MESS WITH OUR DEMO BITCh
ZeroS,76561198175202282,3433,2025-06-30,can a nigga borrow 5 bucks
Banana,76561198095278714,1548,2025-06-13,u are retarded
maff,76561199106104716,3942,2025-06-28,retard
rain,76561198071365493,372,2025-08-28,U a bitch
Jackaks,76561199516381193,5750,2025-06-01,cooki :  they wouldnt call me the indian cyclone nigga
